RMSE,MAE,R2,MAPE,SF_MAE,N_Events,Inference_ms,Seed
0.7617876461856099,0.34600088000297546,0.8365010023117065,85.57965755462646,0.4046844244003296,1033716,0.010324618554416196,42
0.7920146896608742,0.3473803699016571,0.8232685923576355,88.8785719871521,0.4102102816104889,1033716,0.011110580135648482,100
0.756617518255809,0.33885613083839417,0.838712751865387,84.32673811912537,0.40534278750419617,1033716,0.009649924139255523,2024
0.7644461294720558,0.33673620223999023,0.8353578448295593,85.62876582145691,0.4092043936252594,1033716,0.011560107717063279,777
0.7988703933389609,0.35342440009117126,0.8201957941055298,93.33859086036682,0.41238418221473694,1033716,0.0111559694930192,99
