Actual,Predicted
220.00002,218.60806
220.0,214.38809
195.8,212.0142
209.0,210.78171
196.40001,211.40097
196.40001,209.99307
207.79999,212.65736
200.8,210.81883
218.0,211.1332
218.0,211.51212
217.0,211.99611
216.0,214.24745
216.0,214.7832
217.00002,217.26123
218.0,216.4414
218.0,219.0368
219.0,220.04108
220.0,221.3985
220.0,221.40944
221.00002,223.32497
222.0,222.90607
223.0,222.82259
223.0,223.00699
224.0,224.37921
220.0,213.48593
195.8,210.54163
209.0,209.93333
196.40001,209.3437
196.40001,209.47931
207.79999,210.65184
200.8,211.76657
218.0,211.47426
218.0,211.6531
217.0,212.68921
216.0,214.02657
216.0,215.19907
217.00002,216.49774
218.0,217.13036
218.0,218.40894
219.0,219.58034
220.0,221.70473
220.0,221.55756
221.00002,222.81125
222.0,223.27884
223.0,224.28003
223.0,223.43106
224.0,224.6024
224.0,225.33063
195.8,206.28735
209.0,208.20476
196.40001,208.55186
196.40001,207.49457
207.79999,210.12706
200.8,210.26984
218.0,212.89676
218.0,211.43965
217.0,213.04906
216.0,214.4579
216.0,215.05795
217.00002,217.12096
218.0,216.80492
218.0,218.90895
219.0,219.04031
220.0,220.72447
220.0,221.30592
221.00002,222.61385
222.0,222.63068
223.0,224.42789
223.0,224.80269
224.0,225.24103
224.0,225.59038
224.0,227.06451
209.0,209.80817
196.40001,207.2824
196.40001,205.61095
207.79999,207.63127
200.8,208.55576
218.0,210.2062
218.0,212.9349
217.0,214.27014
216.0,215.49551
216.0,216.31706
217.00002,217.48892
218.0,217.8045
218.0,218.64874
219.0,218.25371
220.0,219.87248
220.0,220.19379
221.00002,222.40689
222.0,222.23036
223.0,223.18665
223.0,224.8075
224.0,227.17093
224.0,226.23273
224.0,227.79457
224.0,229.3549
196.40001,203.1896
196.40001,204.06253
207.79999,206.97772
200.8,208.01648
218.0,210.96497
218.0,211.64629
217.0,215.43163
216.0,215.22772
216.0,216.57512
217.00002,217.84662
218.0,218.10336
218.0,219.95132
219.0,218.72888
220.0,220.16199
220.0,219.35406
221.00002,220.69992
222.0,221.06506
223.0,222.56169
223.0,224.03645
224.0,227.0187
224.0,227.81981
224.0,227.75243
224.0,229.89677
239.0,230.52536
196.40001,200.7905
207.79999,205.48734
200.8,209.25098
218.0,212.54073
218.0,213.69861
217.0,214.17863
216.0,215.2766
216.0,215.3375
217.00002,216.44373
218.0,218.11842
218.0,220.30438
219.0,220.7821
220.0,221.09753
220.0,220.79697
221.00002,220.99805
222.0,220.02582
223.0,221.7314
223.0,223.04507
224.0,225.35382
224.0,227.59518
224.0,228.57771
224.0,229.55042
239.0,230.47945
224.0,231.63393
207.79999,204.76549
200.8,208.15427
218.0,212.4048
218.0,212.83658
217.0,214.58894
216.0,214.31624
216.0,216.7136
217.00002,216.73499
218.0,217.85468
218.0,220.4934
219.0,220.64018
220.0,222.1467
220.0,220.89049
221.00002,221.62857
222.0,220.34543
223.0,220.76385
223.0,221.8366
224.0,223.90875
224.0,225.54944
224.0,228.02205
224.0,230.21812
239.0,229.6985
224.0,230.9118
223.0,231.7067
200.8,207.21083
218.0,212.71007
218.0,214.41542
217.0,214.20633
216.0,214.62498
216.0,215.20384
217.00002,217.43993
218.0,216.8172
218.0,219.42926
219.0,219.50354
220.0,220.65451
220.0,220.73416
221.00002,221.31136
222.0,221.521
223.0,221.46951
223.0,221.96939
224.0,223.78065
224.0,224.7686
224.0,226.70981
224.0,229.52246
239.0,230.32742
224.0,230.04063
223.0,230.96683
223.0,231.66328
218.0,214.73483
218.0,213.78125
217.0,215.29556
216.0,215.24757
216.0,216.2157
217.00002,215.90576
218.0,217.1287
218.0,218.92657
219.0,218.76878
220.0,220.56554
220.0,220.02756
221.00002,221.7005
222.0,220.8676
223.0,221.75397
223.0,222.50337
224.0,223.48805
224.0,225.58041
224.0,226.80084
224.0,228.3164
239.0,229.70853
224.0,229.98752
223.0,229.13446
223.0,230.0951
223.0,229.43657
218.0,212.61275
217.0,215.8656
216.0,216.24295
216.0,215.5383
217.00002,216.27652
218.0,215.78558
218.0,219.82811
219.0,218.15678
220.0,220.44121
220.0,220.59335
221.00002,221.36528
222.0,221.71361
223.0,221.77701
223.0,222.47093
224.0,222.92831
224.0,224.68753
224.0,226.46693
224.0,228.22203
239.0,228.50073
224.0,229.38007
223.0,229.606
223.0,228.99814
223.0,228.64706
222.0,228.43341
217.0,214.12877
216.0,216.85156
216.0,216.65135
217.00002,216.2916
218.0,216.86465
218.0,218.77895
219.0,219.68776
220.0,220.66005
220.0,220.53926
221.00002,221.81616
222.0,221.30984
223.0,222.1428
223.0,221.77432
224.0,223.44678
224.0,223.58438
224.0,225.5287
224.0,227.71838
239.0,228.40936
224.0,228.76802
223.0,229.56264
223.0,230.01137
223.0,228.04971
222.0,227.81387
222.0,228.63899
216.0,216.47955
216.0,216.4893
217.00002,216.44514
218.0,216.27599
218.0,219.35431
219.0,219.04562
220.0,222.33041
220.0,220.86093
221.00002,222.24629
222.0,221.80048
223.0,221.7598
223.0,222.5352
224.0,222.92929
224.0,223.67589
224.0,224.53453
224.0,226.41296
239.0,228.23758
224.0,228.61476
223.0,229.06538
223.0,230.20352
223.0,229.14621
222.0,227.52762
222.0,228.21855
223.0,227.36253
216.0,217.11127
217.00002,216.59625
218.0,217.04135
218.0,218.53925
219.0,219.47052
220.0,221.0405
220.0,221.92815
221.00002,221.96481
222.0,221.96613
223.0,222.4319
223.0,222.47556
224.0,223.8709
224.0,223.67903
224.0,225.00655
224.0,226.01727
239.0,227.09666
224.0,227.89496
223.0,228.45499
223.0,228.93288
223.0,228.65154
222.0,228.10933
222.0,227.37466
223.0,226.72963
223.0,227.31082
217.00002,218.10713
218.0,218.40607
218.0,220.11488
219.0,219.07213
220.0,220.79037
220.0,220.67044
221.00002,223.24997
222.0,221.53932
223.0,221.79005
223.0,222.03545
224.0,223.73288
224.0,224.80315
224.0,225.04755
224.0,226.43839
239.0,226.65527
224.0,227.24149
223.0,228.18338
223.0,228.14671
223.0,227.55132
222.0,227.40207
222.0,228.56754
223.0,226.21542
223.0,226.78587
225.0,228.48279
218.0,219.2193
218.0,221.15686
219.0,220.10684
220.0,220.7358
220.0,221.70274
221.00002,222.31119
222.0,222.51033
223.0,221.65642
223.0,221.88531
224.0,223.47565
224.0,223.47089
224.0,225.30936
224.0,225.68802
239.0,226.73157
224.0,226.61118
223.0,227.35072
223.0,227.67805
223.0,227.41528
222.0,226.93196
222.0,228.41638
223.0,227.60854
223.0,226.29361
225.0,228.24866
